"MSMS Spectrum Info Workflow ID"	"MSMS Spectrum Info Spectrum ID"	"Checked"	"Tags"	"Search ID"	"Creator Node No"	"File ID"	"RT in min"	"First Scan"	"Last Scan"	"Master Scans"	"Number of Master Scans"	"Scans"	"Number of Scans"	"Mass Analyzer"	"Activation Type"	"MS Order"	"Comp Voltage in V"	"Number of PSMs"	"Number of Peptide Groups"	"Isolation Interference in Percent"	"Ion Inject Time in ms"	"Number of Precursors"	"Number of Identified Precursors"	"Precursor mz in Da"	"Precursor MHplus in Da"	"Original Mass"	"Precursor Charge"	"Original Precursor Charge"	"Precursor Intensity"	"Spectrum File"
"-383"	"166"	"False"	""	"A"	"1"	"F12"	"1.2032"	"287"	"287"	"275"	"1"	"287"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"54.87174"	"35.000"	"1"	"0"	"410.23483"	"819.46239"	"410.23483"	"2"	"2"	"25685.880859375"	"Fig2_m23139_RTS.raw"
"-383"	"167"	"False"	""	"A"	"1"	"F12"	"1.2114"	"289"	"289"	"285"	"1"	"289"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"13.50679"	"35.000"	"1"	"0"	"385.86102"	"1155.56852"	"385.86102"	"3"	"3"	"29426.60546875"	"Fig2_m23139_RTS.raw"
"-383"	"168"	"False"	""	"A"	"1"	"F12"	"1.2129"	"290"	"290"	"285"	"1"	"290"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"464.76105"	"928.51482"	"464.76105"	"2"	"2"	"19428.525390625"	"Fig2_m23139_RTS.raw"
"-383"	"169"	"False"	""	"A"	"1"	"F12"	"1.2136"	"291"	"291"	"285"	"1"	"291"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"391.19244"	"1171.56278"	"391.19244"	"3"	"3"	"13560.8779296875"	"Fig2_m23139_RTS.raw"
"-383"	"170"	"False"	""	"A"	"1"	"F12"	"1.2143"	"292"	"292"	"285"	"1"	"292"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"447.72412"	"894.44097"	"447.72412"	"2"	"2"	"8954.529296875"	"Fig2_m23139_RTS.raw"
"-383"	"171"	"False"	""	"A"	"1"	"F12"	"1.2210"	"294"	"294"	"288"	"1"	"294"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"31.87981"	"35.000"	"1"	"0"	"494.26157"	"987.51586"	"494.26157"	"2"	"2"	"10609.08984375"	"Fig2_m23139_RTS.raw"
"-383"	"172"	"False"	""	"A"	"1"	"F12"	"1.2224"	"295"	"295"	"288"	"1"	"295"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"431.27026"	"861.53325"	"431.27026"	"2"	"2"	"10519.4814453125"	"Fig2_m23139_RTS.raw"
"-383"	"173"	"False"	""	"A"	"1"	"F12"	"1.2232"	"296"	"296"	"288"	"1"	"296"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"475.27164"	"949.53600"	"475.27164"	"2"	"2"	"10110.302734375"	"Fig2_m23139_RTS.raw"
"-383"	"174"	"False"	""	"A"	"1"	"F12"	"1.2239"	"297"	"297"	"288"	"1"	"297"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"538.80908"	"1076.61089"	"538.80908"	"2"	"2"	"9959.07421875"	"Fig2_m23139_RTS.raw"
"-383"	"175"	"False"	""	"A"	"1"	"F12"	"1.2246"	"298"	"298"	"288"	"1"	"298"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"22.67323"	"35.000"	"1"	"0"	"472.73337"	"944.45946"	"472.73337"	"2"	"2"	"9686.9599609375"	"Fig2_m23139_RTS.raw"
"-383"	"176"	"False"	""	"A"	"1"	"F12"	"1.2254"	"299"	"299"	"288"	"1"	"299"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"25.24861"	"35.000"	"1"	"0"	"389.69656"	"778.38585"	"389.69656"	"2"	"2"	"6989.4736328125"	"Fig2_m23139_RTS.raw"
"-383"	"177"	"False"	""	"A"	"1"	"F12"	"1.2402"	"302"	"302"	"300"	"1"	"302"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"393.72467"	"786.44206"	"393.72467"	"2"	"2"	"21280.603515625"	"Fig2_m23139_RTS.raw"
"-383"	"178"	"False"	""	"A"	"1"	"F12"	"1.2417"	"303"	"303"	"300"	"1"	"303"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"14.65306"	"35.000"	"1"	"0"	"497.75946"	"994.51164"	"497.75946"	"2"	"2"	"15036.650390625"	"Fig2_m23139_RTS.raw"
"-383"	"179"	"False"	""	"A"	"1"	"F12"	"1.2424"	"304"	"304"	"300"	"1"	"304"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"29.0997"	"35.000"	"1"	"0"	"444.24857"	"887.48985"	"444.24857"	"2"	"2"	"14357.326171875"	"Fig2_m23139_RTS.raw"
"-383"	"180"	"False"	""	"A"	"1"	"F12"	"1.2499"	"306"	"306"	"301"	"1"	"306"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"18.88561"	"35.000"	"1"	"0"	"457.26138"	"913.51549"	"457.26138"	"2"	"2"	"11363.611328125"	"Fig2_m23139_RTS.raw"
"-383"	"181"	"False"	""	"A"	"1"	"F12"	"1.2513"	"307"	"307"	"301"	"1"	"307"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"524.27747"	"1047.54766"	"524.27747"	"2"	"2"	"6115.6279296875"	"Fig2_m23139_RTS.raw"
"-383"	"182"	"False"	""	"A"	"1"	"F12"	"1.2594"	"309"	"309"	"305"	"1"	"309"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"26.04863"	"35.000"	"1"	"0"	"388.21674"	"775.42620"	"388.21674"	"2"	"2"	"30895.2421875"	"Fig2_m23139_RTS.raw"
"-383"	"183"	"False"	""	"A"	"1"	"F12"	"1.2609"	"310"	"310"	"305"	"1"	"310"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"9.583577"	"35.000"	"1"	"0"	"417.21454"	"833.42180"	"417.21454"	"2"	"2"	"29775.66015625"	"Fig2_m23139_RTS.raw"
"-383"	"184"	"False"	""	"A"	"1"	"F12"	"1.2616"	"311"	"311"	"305"	"1"	"311"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"446.76019"	"892.51311"	"446.76019"	"2"	"2"	"5077.6123046875"	"Fig2_m23139_RTS.raw"
"-383"	"185"	"False"	""	"A"	"1"	"F12"	"1.2690"	"313"	"313"	"308"	"1"	"313"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"479.76675"	"958.52623"	"479.76675"	"2"	"2"	"8229.982421875"	"Fig2_m23139_RTS.raw"
"-383"	"186"	"False"	""	"A"	"1"	"F12"	"1.2978"	"317"	"317"	"315"	"1"	"317"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"55.41568"	"35.000"	"1"	"0"	"397.19629"	"1189.57431"	"397.19629"	"3"	"3"	"5189.66357421875"	"Fig2_m23139_RTS.raw"
"-383"	"187"	"False"	""	"A"	"1"	"F12"	"1.3073"	"319"	"319"	"316"	"1"	"319"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"499.24954"	"997.49181"	"499.24954"	"2"	"2"	"47105.375"	"Fig2_m23139_RTS.raw"
"-383"	"188"	"False"	""	"A"	"1"	"F12"	"1.3088"	"320"	"320"	"316"	"1"	"320"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"558.77594"	"1116.54460"	"558.77594"	"2"	"2"	"5448.29541015625"	"Fig2_m23139_RTS.raw"
"-383"	"189"	"False"	""	"A"	"1"	"F12"	"1.3169"	"322"	"322"	"318"	"1"	"322"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"14.52826"	"35.000"	"1"	"0"	"378.71948"	"756.43169"	"378.71948"	"2"	"2"	"72315.1796875"	"Fig2_m23139_RTS.raw"
"-383"	"190"	"False"	""	"A"	"1"	"F12"	"1.3184"	"323"	"323"	"318"	"1"	"323"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"21.84098"	"35.000"	"1"	"0"	"460.26706"	"919.52684"	"460.26706"	"2"	"2"	"7693.77978515625"	"Fig2_m23139_RTS.raw"
"-383"	"191"	"False"	""	"A"	"1"	"F12"	"1.3266"	"325"	"325"	"321"	"1"	"325"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"423.75879"	"846.51030"	"423.75879"	"2"	"2"	"10877.2412109375"	"Fig2_m23139_RTS.raw"
"-383"	"192"	"False"	""	"A"	"1"	"F12"	"1.3281"	"326"	"326"	"321"	"1"	"326"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"23.59662"	"35.000"	"1"	"0"	"544.25165"	"1087.49602"	"544.25165"	"2"	"2"	"6498.5966796875"	"Fig2_m23139_RTS.raw"
"-383"	"193"	"False"	""	"A"	"1"	"F12"	"1.3289"	"327"	"327"	"321"	"1"	"327"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"41.34636"	"35.000"	"1"	"0"	"488.77798"	"976.54869"	"488.77798"	"2"	"2"	"5348.142578125"	"Fig2_m23139_RTS.raw"
"-383"	"194"	"False"	""	"A"	"1"	"F12"	"1.3362"	"329"	"329"	"324"	"1"	"329"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"603.30023"	"1205.59319"	"603.30023"	"2"	"2"	"9208.357421875"	"Fig2_m23139_RTS.raw"
"-383"	"195"	"False"	""	"A"	"1"	"F12"	"1.3376"	"330"	"330"	"324"	"1"	"330"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"527.25012"	"1053.49297"	"527.25012"	"2"	"2"	"7043.07080078125"	"Fig2_m23139_RTS.raw"
"-383"	"196"	"False"	""	"A"	"1"	"F12"	"1.3384"	"331"	"331"	"324"	"1"	"331"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"436.21411"	"871.42095"	"436.21411"	"2"	"2"	"6702.8134765625"	"Fig2_m23139_RTS.raw"
"-383"	"197"	"False"	""	"A"	"1"	"F12"	"1.3458"	"333"	"333"	"328"	"1"	"333"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"17.50803"	"35.000"	"1"	"0"	"378.71957"	"756.43187"	"378.71957"	"2"	"2"	"24035.19921875"	"Fig2_m23139_RTS.raw"
"-383"	"198"	"False"	""	"A"	"1"	"F12"	"1.3472"	"334"	"334"	"328"	"1"	"334"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"19.02751"	"35.000"	"1"	"0"	"430.24625"	"859.48522"	"430.24625"	"2"	"2"	"11751.5419921875"	"Fig2_m23139_RTS.raw"
"-383"	"199"	"False"	""	"A"	"1"	"F12"	"1.3553"	"336"	"336"	"332"	"1"	"336"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"42.80173"	"35.000"	"1"	"0"	"458.73486"	"916.46245"	"458.73486"	"2"	"2"	"8728.9560546875"	"Fig2_m23139_RTS.raw"
"-383"	"200"	"False"	""	"A"	"1"	"F12"	"1.3568"	"337"	"337"	"332"	"1"	"337"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"60.43188"	"35.000"	"1"	"0"	"809.02039"	"2425.04660"	"809.02039"	"3"	"3"	"3933.81103515625"	"Fig2_m23139_RTS.raw"
"-383"	"201"	"False"	""	"A"	"1"	"F12"	"1.3575"	"338"	"338"	"332"	"1"	"338"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"38.18403"	"35.000"	"1"	"0"	"491.29129"	"981.57530"	"491.29129"	"2"	"2"	"5906.2685546875"	"Fig2_m23139_RTS.raw"
"-383"	"202"	"False"	""	"A"	"1"	"F12"	"1.3745"	"341"	"341"	"339"	"1"	"341"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"46.42722"	"35.000"	"1"	"0"	"444.25122"	"887.49516"	"444.25122"	"2"	"2"	"7734.44140625"	"Fig2_m23139_RTS.raw"
"-383"	"203"	"False"	""	"A"	"1"	"F12"	"1.3841"	"343"	"343"	"340"	"1"	"343"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"450.23199"	"899.45671"	"450.23199"	"2"	"2"	"25030.734375"	"Fig2_m23139_RTS.raw"
"-383"	"204"	"False"	""	"A"	"1"	"F12"	"1.3856"	"344"	"344"	"340"	"1"	"344"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"401.72229"	"802.43730"	"401.72229"	"2"	"2"	"7516.03125"	"Fig2_m23139_RTS.raw"
"-383"	"205"	"False"	""	"A"	"1"	"F12"	"1.3863"	"345"	"345"	"340"	"1"	"345"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"41.64512"	"35.000"	"1"	"0"	"512.77917"	"1024.55107"	"512.77917"	"2"	"2"	"6008.150390625"	"Fig2_m23139_RTS.raw"
"-383"	"206"	"False"	""	"A"	"1"	"F12"	"1.3937"	"347"	"347"	"342"	"1"	"347"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"40.3917"	"35.000"	"1"	"0"	"464.74475"	"928.48223"	"464.74475"	"2"	"2"	"6453.13720703125"	"Fig2_m23139_RTS.raw"
"-383"	"207"	"False"	""	"A"	"1"	"F12"	"1.3951"	"348"	"348"	"342"	"1"	"348"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"531.76300"	"1062.51872"	"531.76300"	"2"	"2"	"5626.5908203125"	"Fig2_m23139_RTS.raw"
"-383"	"208"	"False"	""	"A"	"1"	"F12"	"1.4131"	"351"	"351"	"349"	"1"	"351"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"23.28311"	"35.000"	"1"	"0"	"470.24667"	"939.48607"	"470.24667"	"2"	"2"	"9982.064453125"	"Fig2_m23139_RTS.raw"
"-383"	"209"	"False"	""	"A"	"1"	"F12"	"1.4145"	"352"	"352"	"349"	"1"	"352"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"27.31538"	"35.000"	"1"	"0"	"400.73239"	"800.45751"	"400.73239"	"2"	"2"	"9062.2265625"	"Fig2_m23139_RTS.raw"
"-383"	"210"	"False"	""	"A"	"1"	"F12"	"1.4153"	"353"	"353"	"349"	"1"	"353"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"38.32281"	"35.000"	"1"	"0"	"586.26453"	"1171.52178"	"586.26453"	"2"	"2"	"7498.9296875"	"Fig2_m23139_RTS.raw"
"-383"	"211"	"False"	""	"A"	"1"	"F12"	"1.4160"	"354"	"354"	"349"	"1"	"354"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"690.33960"	"1379.67192"	"690.33960"	"2"	"2"	"6964.138671875"	"Fig2_m23139_RTS.raw"
"-383"	"212"	"False"	""	"A"	"1"	"F12"	"1.4167"	"355"	"355"	"349"	"1"	"355"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"547.27539"	"1093.54350"	"547.27539"	"2"	"2"	"5257.046875"	"Fig2_m23139_RTS.raw"
"-383"	"213"	"False"	""	"A"	"1"	"F12"	"1.4227"	"357"	"357"	"350"	"1"	"357"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"46.73238"	"35.000"	"1"	"0"	"477.73407"	"954.46086"	"477.73407"	"2"	"2"	"30158.1328125"	"Fig2_m23139_RTS.raw"
"-383"	"214"	"False"	""	"A"	"1"	"F12"	"1.4324"	"359"	"359"	"356"	"1"	"359"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"19.28839"	"35.000"	"1"	"0"	"440.26703"	"879.52678"	"440.26703"	"2"	"2"	"71129.6015625"	"Fig2_m23139_RTS.raw"
"-383"	"215"	"False"	""	"A"	"1"	"F12"	"1.4339"	"360"	"360"	"356"	"1"	"360"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"58.79461"	"35.000"	"1"	"0"	"426.24988"	"851.49248"	"426.24988"	"2"	"2"	"14787.146484375"	"Fig2_m23139_RTS.raw"
"-383"	"216"	"False"	""	"A"	"1"	"F12"	"1.4346"	"361"	"361"	"356"	"1"	"361"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"42.87818"	"35.000"	"1"	"0"	"446.25943"	"891.51158"	"446.25943"	"2"	"2"	"6887.6689453125"	"Fig2_m23139_RTS.raw"
"-383"	"217"	"False"	""	"A"	"1"	"F12"	"1.4803"	"367"	"367"	"365"	"1"	"367"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"534.77405"	"1068.54082"	"534.77405"	"2"	"2"	"8023.900390625"	"Fig2_m23139_RTS.raw"
"-383"	"218"	"False"	""	"A"	"1"	"F12"	"1.4899"	"369"	"369"	"366"	"1"	"369"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"14.11927"	"35.000"	"1"	"0"	"378.71973"	"756.43218"	"378.71973"	"2"	"2"	"66775.2578125"	"Fig2_m23139_RTS.raw"
"-383"	"219"	"False"	""	"A"	"1"	"F12"	"1.5283"	"374"	"374"	"372"	"1"	"374"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"26.52153"	"35.000"	"1"	"0"	"436.23334"	"871.45940"	"436.23334"	"2"	"2"	"40544.765625"	"Fig2_m23139_RTS.raw"
"-383"	"220"	"False"	""	"A"	"1"	"F12"	"1.5297"	"375"	"375"	"372"	"1"	"375"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"640.82111"	"1280.63494"	"640.82111"	"2"	"2"	"6363.4814453125"	"Fig2_m23139_RTS.raw"
"-383"	"221"	"False"	""	"A"	"1"	"F12"	"1.5379"	"377"	"377"	"373"	"1"	"377"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"482.24072"	"1444.70761"	"482.24072"	"3"	"3"	"16704.0546875"	"Fig2_m23139_RTS.raw"
"-383"	"222"	"False"	""	"A"	"1"	"F12"	"1.5394"	"378"	"378"	"373"	"1"	"378"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"605.81427"	"1210.62126"	"605.81427"	"2"	"2"	"8261.8447265625"	"Fig2_m23139_RTS.raw"
"-383"	"223"	"False"	""	"A"	"1"	"F12"	"1.5401"	"379"	"379"	"373"	"1"	"379"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"19.84193"	"35.000"	"1"	"0"	"555.78790"	"1110.56853"	"555.78790"	"2"	"2"	"7766.48974609375"	"Fig2_m23139_RTS.raw"
"-383"	"224"	"False"	""	"A"	"1"	"F12"	"1.5409"	"380"	"380"	"373"	"1"	"380"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"15.90954"	"35.000"	"1"	"0"	"442.72995"	"884.45262"	"442.72995"	"2"	"2"	"7132.763671875"	"Fig2_m23139_RTS.raw"
"-383"	"225"	"False"	""	"A"	"1"	"F12"	"1.5573"	"383"	"383"	"381"	"1"	"383"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"501.78583"	"1002.56438"	"501.78583"	"2"	"2"	"5381.3447265625"	"Fig2_m23139_RTS.raw"
"-383"	"226"	"False"	""	"A"	"1"	"F12"	"1.5765"	"386"	"386"	"384"	"1"	"386"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"12.54869"	"35.000"	"1"	"0"	"378.71930"	"756.43132"	"378.71930"	"2"	"2"	"71215.8671875"	"Fig2_m23139_RTS.raw"
"-383"	"227"	"False"	""	"A"	"1"	"F12"	"1.5861"	"388"	"388"	"385"	"1"	"388"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"441.74265"	"882.47801"	"441.74265"	"2"	"2"	"15080.181640625"	"Fig2_m23139_RTS.raw"
"-383"	"228"	"False"	""	"A"	"1"	"F12"	"1.5876"	"389"	"389"	"385"	"1"	"389"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"615.84668"	"1230.68608"	"615.84668"	"2"	"2"	"9048.716796875"	"Fig2_m23139_RTS.raw"
"-383"	"229"	"False"	""	"A"	"1"	"F12"	"1.6049"	"392"	"392"	"390"	"1"	"392"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"414.72992"	"828.45256"	"414.72992"	"2"	"2"	"27163.5546875"	"Fig2_m23139_RTS.raw"
"-383"	"230"	"False"	""	"A"	"1"	"F12"	"1.6145"	"394"	"394"	"391"	"1"	"394"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"472.75888"	"944.51048"	"472.75888"	"2"	"2"	"12485.63671875"	"Fig2_m23139_RTS.raw"
"-383"	"231"	"False"	""	"A"	"1"	"F12"	"1.6338"	"397"	"397"	"395"	"1"	"397"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"519.93085"	"1557.77799"	"519.93085"	"3"	"3"	"5967.275390625"	"Fig2_m23139_RTS.raw"
"-383"	"232"	"False"	""	"A"	"1"	"F12"	"1.6434"	"399"	"399"	"396"	"1"	"399"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"49.13423"	"35.000"	"1"	"0"	"396.52475"	"1187.55970"	"396.52475"	"3"	"3"	"8001.9716796875"	"Fig2_m23139_RTS.raw"
"-383"	"233"	"False"	""	"A"	"1"	"F12"	"1.6529"	"401"	"401"	"398"	"1"	"401"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"627.31653"	"1253.62578"	"627.31653"	"2"	"2"	"6602.7705078125"	"Fig2_m23139_RTS.raw"
"-383"	"234"	"False"	""	"A"	"1"	"F12"	"1.6626"	"403"	"403"	"400"	"1"	"403"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"14.53862"	"35.000"	"1"	"0"	"422.25732"	"843.50737"	"422.25732"	"2"	"2"	"280616.0625"	"Fig2_m23139_RTS.raw"
"-383"	"235"	"False"	""	"A"	"1"	"F12"	"1.6723"	"405"	"405"	"402"	"1"	"405"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"27.48392"	"35.000"	"1"	"0"	"540.31476"	"1079.62224"	"540.31476"	"2"	"2"	"8958.814453125"	"Fig2_m23139_RTS.raw"
"-383"	"236"	"False"	""	"A"	"1"	"F12"	"1.6737"	"406"	"406"	"402"	"1"	"406"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"55.3182"	"35.000"	"1"	"0"	"809.68866"	"2427.05143"	"809.68866"	"3"	"3"	"7076.5927734375"	"Fig2_m23139_RTS.raw"
"-383"	"237"	"False"	""	"A"	"1"	"F12"	"1.6819"	"408"	"408"	"404"	"1"	"408"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"0"	"35.000"	"1"	"0"	"425.28214"	"849.55699"	"425.28214"	"2"	"2"	"8174.51953125"	"Fig2_m23139_RTS.raw"
"-383"	"238"	"False"	""	"A"	"1"	"F12"	"1.7105"	"412"	"412"	"410"	"1"	"412"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"37.33334"	"35.000"	"1"	"0"	"467.72122"	"934.43517"	"467.72122"	"2"	"2"	"6221.5078125"	"Fig2_m23139_RTS.raw"
"-383"	"239"	"False"	""	"A"	"1"	"F12"	"1.7394"	"416"	"416"	"414"	"1"	"416"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"27.77036"	"35.000"	"1"	"0"	"490.76584"	"980.52440"	"490.76584"	"2"	"2"	"7932.36572265625"	"Fig2_m23139_RTS.raw"
"-383"	"240"	"False"	""	"A"	"1"	"F12"	"1.7490"	"418"	"418"	"415"	"1"	"418"	"1"	"IonTrap"	"CID"	"MS2"	"-40.0"	"0"	"0"	"17.53773"	"35.000"	"1"	"0"	"378.71939"	"756.43151"	"378.71939"	"2"	"2"	"71943.703125"	"Fig2_m23139_RTS.raw"
"-383"	"241"	"False"	""	"A"	"1"	"F12"	"1.7682"	"421"	"421"	"419"	"1"	"421"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"48.93623"	"35.000"	"1"	"0"	"477.75235"	"954.49742"	"477.75235"	"2"	"2"	"10942.1484375"	"Fig2_m23139_RTS.raw"
"-383"	"242"	"False"	""	"A"	"1"	"F12"	"1.7971"	"425"	"425"	"423"	"1"	"425"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"7.189824"	"35.000"	"1"	"0"	"497.78256"	"994.55785"	"497.78256"	"2"	"2"	"51154.8125"	"Fig2_m23139_RTS.raw"
"-383"	"243"	"False"	""	"A"	"1"	"F12"	"1.7986"	"426"	"426"	"423"	"1"	"426"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"5.532751"	"35.000"	"1"	"0"	"578.29370"	"1155.58013"	"578.29370"	"2"	"2"	"29760.623046875"	"Fig2_m23139_RTS.raw"
"-383"	"244"	"False"	""	"A"	"1"	"F12"	"1.7993"	"427"	"427"	"423"	"1"	"427"	"1"	"IonTrap"	"CID"	"MS2"	"-80.0"	"0"	"0"	"22.56543"	"35.000"	"1"	"0"	"463.24503"	"925.48277"	"463.24503"	"2"	"2"	"6192.92041015625"	"Fig2_m23139_RTS.raw"
"-383"	"245"	"False"	""	"A"	"1"	"F12"	"1.8164"	"431"	"431"	"429"	"1"	"431"	"1"	"IonTrap"	"CID"	"MS2"	"-60.0"	"0"	"0"	"22.52037"	"35.000"	"1"	"0"	"559.81482"	"1118.62236"	"559.81482"	"2"	"2"	"7131.2900390625"	"Fig2_m23139_RTS.raw"
